#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-11-02T18:27:04 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5dbdc9ad607b	
#INFO	-out.max=unlimited	
#INFO	queryParameters=22	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/ApJ/810/71&tab:{J/ApJ/810/71/table3}&key:source=J/ApJ/810/71&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/810/71/table3
#-order=I
#-out=ID
#-out=HRG14
#-out=RAJ2000
#-out=DEJ2000
#-out=zphot
#-out=b_zphot
#-out=B_zphot
#-out=1500Mag
#-out=b_1500Mag
#-out=B_1500Mag
#

#RESOURCE=yCat_18100071
#Name: J/ApJ/810/71
#Title: UV mag of candidate galaxies at 3~<z~<8.5 (Finkelstein+, 2015)
#Table	J_ApJ_810_71_table3:
#Name: J/ApJ/810/71/table3
#Title: Catalog of candidate galaxies at 3.5~<z~<8.5
#Column	_RAJ2000	(F12.8)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F12.8)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	ID	(a19)	Catalog identifier	[ucd=meta.id]
#Column	HRG14	(A25)	IAU designation (JHHMMSS.ss+DDMMSS.s) (1)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	zphot	(F5.2)	[2.8/8.4] Photometric redshift	[ucd=src.redshift]
#Column	b_zphot	(F5.2)	[0.2/8] Lower 68% confidence boundary in zphot	[ucd=stat.fit.param]
#Column	B_zphot	(F5.2)	[3.5/9.7] Upper 68% confidence boundary in zphot	[ucd=stat.fit.param]
#Column	1500Mag	(F6.2)	[-22.8/-15.4] Absolute AB magnitude at 1500 Angstroms	[ucd=phys.magAbs]
#Column	b_1500Mag	(F6.2)	[-23/-16] Lower 68% confidence boundary in 1500Mag	[ucd=stat.fit.param]
#Column	B_1500Mag	(F6.2)	[-22.7/-15] Lower 68% confidence boundary in 1500Mag	[ucd=stat.fit.param]
_RAJ2000;_DEJ2000;ID;HRG14;RAJ2000;DEJ2000;zphot;b_zphot;B_zphot;1500Mag;b_1500Mag;B_1500Mag
053.25451306;-27.84970111;z5_PAR2_1141       ;HRG14 J033301.08-275058.9;053.254513;-27.849701; 4.46; 4.05; 4.64;-18.70;-18.80;-18.47
053.27358611;-27.84032111;z5_PAR2_363        ;HRG14 J033305.66-275025.2;053.273586;-27.840321; 4.46; 4.37; 4.53;-20.71;-20.75;-20.65
053.27203000;-27.84333611;z5_PAR2_557        ;HRG14 J033305.29-275036.0;053.272030;-27.843336; 4.47; 0.63; 4.63;-18.30;-18.40;-17.93
053.27000389;-27.87629500;z5_PAR2_3762       ;HRG14 J033304.80-275234.7;053.270004;-27.876295; 4.47; 3.71; 4.70;-18.83;-18.97;-18.57
053.26099389;-27.84764500;z5_PAR2_922        ;HRG14 J033302.64-275051.5;053.260994;-27.847645; 4.50; 4.19; 4.75;-17.89;-18.02;-17.71
053.28229889;-27.84096111;z5_PAR2_413        ;HRG14 J033307.75-275027.5;053.282299;-27.840961; 4.50; 1.19; 4.78;-18.35;-18.57;-18.08
053.27819111;-27.83800889;z5_PAR2_254        ;HRG14 J033306.77-275016.8;053.278191;-27.838009; 4.50; 4.32; 4.58;-19.86;-19.86;-19.72
053.25849194;-27.85924889;z5_PAR2_2182       ;HRG14 J033302.04-275133.3;053.258492;-27.859249; 4.51; 0.85; 4.68;-18.42;-18.59;-18.21
053.25931889;-27.84443889;z5_PAR2_652        ;HRG14 J033302.24-275040.0;053.259319;-27.844439; 4.52; 4.27; 4.69;-19.39;-19.50;-19.29
053.26840194;-27.83379889;z5_PAR2_116        ;HRG14 J033304.42-275001.7;053.268402;-27.833799; 4.53; 1.26; 4.81;-18.14;-18.26;-17.58
053.27901111;-27.85817500;z5_PAR2_2090       ;HRG14 J033306.96-275129.4;053.279011;-27.858175; 4.53; 0.87; 4.74;-17.73;-17.86;-17.20
053.26652889;-27.86385500;z5_PAR2_2768       ;HRG14 J033303.97-275149.9;053.266529;-27.863855; 4.54; 0.80; 4.89;-18.66;-18.87;-18.47
053.27428111;-27.85115611;z5_PAR2_1304       ;HRG14 J033305.83-275104.2;053.274281;-27.851156; 4.55; 4.24; 4.73;-18.19;-18.33;-18.06
053.27541000;-27.83659000;z5_PAR2_200        ;HRG14 J033306.10-275011.7;053.275410;-27.836590; 4.56; 4.29; 4.74;-19.48;-19.55;-19.27
053.26316806;-27.87014000;z5_PAR2_3416       ;HRG14 J033303.16-275212.5;053.263168;-27.870140; 4.56; 4.31; 4.76;-18.90;-18.99;-18.73
053.26108194;-27.86570889;z5_PAR2_2975       ;HRG14 J033302.66-275156.6;053.261082;-27.865709; 4.59; 4.17; 4.82;-17.67;-17.81;-17.41
053.26081500;-27.87011500;z5_PAR2_3413       ;HRG14 J033302.60-275212.4;053.260815;-27.870115; 4.60; 3.50; 4.79;-18.62;-18.75;-18.26
053.27595111;-27.84941500;z5_PAR2_1105       ;HRG14 J033306.23-275057.9;053.275951;-27.849415; 4.60; 4.48; 4.73;-19.73;-19.78;-19.62
053.28417194;-27.86726000;z5_PAR2_3161       ;HRG14 J033308.20-275202.1;053.284172;-27.867260; 4.60; 0.79; 4.75;-17.47;-17.63;-17.12
053.28353500;-27.84091000;z5_PAR2_410        ;HRG14 J033308.05-275027.3;053.283535;-27.840910; 4.60; 4.13; 4.84;-17.79;-17.94;-17.56
053.26141000;-27.85038194;z5_PAR2_1211       ;HRG14 J033302.74-275101.4;053.261410;-27.850382; 4.60; 1.22; 4.82;-17.86;-18.13;-17.67
053.27740889;-27.86610806;z5_PAR2_3014       ;HRG14 J033306.58-275158.0;053.277409;-27.866108; 4.64; 1.04; 4.86;-17.93;-18.07;-17.61
053.25899889;-27.85092389;z5_PAR2_1260       ;HRG14 J033302.16-275103.3;053.258999;-27.850924; 4.65; 4.56; 4.71;-20.20;-20.23;-20.13
053.28547694;-27.86352694;z5_PAR2_2623       ;HRG14 J033308.51-275148.7;053.285477;-27.863527; 4.65; 3.83; 4.90;-19.02;-19.07;-18.72
053.27673000;-27.87724500;z5_PAR2_3728       ;HRG14 J033306.42-275238.1;053.276730;-27.877245; 4.66; 3.97; 4.89;-18.27;-18.33;-17.95
053.27329306;-27.88067611;z5_PAR2_3900       ;HRG14 J033305.59-275250.4;053.273293;-27.880676; 4.67; 4.25; 4.90;-17.95;-18.09;-17.67
053.25858306;-27.85900306;z5_PAR2_2181       ;HRG14 J033302.06-275132.4;053.258583;-27.859003; 4.69; 4.56; 4.89;-19.67;-19.78;-19.58
053.27662694;-27.87437389;z5_PAR2_3651       ;HRG14 J033306.39-275227.7;053.276627;-27.874374; 4.70; 4.23; 4.93;-17.93;-18.04;-17.70
053.29011194;-27.86339611;z5_PAR2_2730       ;HRG14 J033309.63-275148.2;053.290112;-27.863396; 4.70; 0.73; 4.91;-17.86;-18.05;-17.50
053.25954111;-27.85269694;z5_PAR2_1482       ;HRG14 J033302.29-275109.7;053.259541;-27.852697; 4.70; 0.93; 4.97;-17.57;-17.81;-17.13
053.27687111;-27.83647000;z5_PAR2_197        ;HRG14 J033306.45-275011.3;053.276871;-27.836470; 4.71; 0.86; 4.91;-17.53;-17.72;-17.27
053.25767500;-27.85679611;z5_PAR2_1930       ;HRG14 J033301.84-275124.5;053.257675;-27.856796; 4.71; 4.57; 4.88;-19.10;-19.21;-18.99
053.25600111;-27.85028306;z5_PAR2_1156       ;HRG14 J033301.44-275101.0;053.256001;-27.850283; 4.72; 4.33; 5.07;-19.06;-19.27;-18.92
053.27094694;-27.84754194;z5_PAR2_909        ;HRG14 J033305.03-275051.2;053.270947;-27.847542; 4.73; 0.98; 5.01;-18.75;-18.82;-18.27
053.26704000;-27.86546889;z5_PAR2_2939       ;HRG14 J033304.09-275155.7;053.267040;-27.865469; 4.74; 3.56; 4.92;-18.36;-18.47;-18.04
053.29940389;-27.85147889;z5_PAR2_1329       ;HRG14 J033311.86-275105.3;053.299404;-27.851479; 4.75; 4.66; 5.00;-20.37;-20.51;-20.30
053.27797694;-27.87245389;z5_PAR2_3535       ;HRG14 J033306.71-275220.8;053.277977;-27.872454; 4.76; 4.68; 4.84;-19.90;-19.97;-19.87
053.27660389;-27.86655000;z5_PAR2_3058       ;HRG14 J033306.38-275159.6;053.276604;-27.866550; 4.77; 4.51; 4.96;-18.46;-18.55;-18.24
053.27392611;-27.83818806;z5_PAR2_263        ;HRG14 J033305.74-275017.5;053.273926;-27.838188; 4.77; 4.62; 4.90;-18.75;-18.82;-18.63
053.26804694;-27.86373306;z5_PAR2_2757       ;HRG14 J033304.33-275149.4;053.268047;-27.863733; 4.77; 4.47; 4.98;-17.47;-17.67;-17.30
053.26092500;-27.84241889;z5_PAR2_680        ;HRG14 J033302.62-275032.7;053.260925;-27.842419; 4.77; 4.50; 4.98;-18.37;-18.53;-18.21
053.26184806;-27.87191194;z5_PAR2_3507       ;HRG14 J033302.84-275218.9;053.261848;-27.871912; 4.77; 1.21; 5.00;-17.83;-18.02;-17.39
053.28099389;-27.87544111;z5_PAR2_3713       ;HRG14 J033307.44-275231.6;053.280994;-27.875441; 4.77; 0.90; 5.05;-17.96;-18.24;-17.64
053.26163111;-27.85455306;z5_PAR2_1688       ;HRG14 J033302.79-275116.4;053.261631;-27.854553; 4.78; 4.60; 4.95;-18.73;-18.82;-18.60
053.24689500;-27.86456306;z5_PAR2_2839       ;HRG14 J033259.25-275152.4;053.246895;-27.864563; 4.78; 4.47; 5.04;-19.21;-19.33;-18.98
053.27743111;-27.86863111;z5_PAR2_3295       ;HRG14 J033306.58-275207.1;053.277431;-27.868631; 4.80; 4.57; 4.97;-18.52;-18.62;-18.33
053.25833111;-27.85055000;z5_PAR2_1224       ;HRG14 J033302.00-275102.0;053.258331;-27.850550; 4.80; 4.72; 4.97;-20.04;-20.18;-20.02
053.26815806;-27.87272806;z5_PAR2_3557       ;HRG14 J033304.36-275221.8;053.268158;-27.872728; 4.80; 2.22; 5.11;-17.65;-17.89;-17.24
053.26683806;-27.86299111;z5_PAR2_2663       ;HRG14 J033304.04-275146.8;053.266838;-27.862991; 4.81; 4.38; 5.03;-17.79;-17.94;-17.57
053.26637306;-27.84155500;z5_PAR2_466        ;HRG14 J033303.93-275029.6;053.266373;-27.841555; 4.81; 3.84; 5.05;-17.72;-17.89;-17.47
053.27460889;-27.85301806;z5_PAR2_1517       ;HRG14 J033305.91-275110.9;053.274609;-27.853018; 4.81; 4.52; 5.00;-18.03;-18.15;-17.88
053.28347806;-27.86791389;z5_PAR2_3217       ;HRG14 J033308.03-275204.5;053.283478;-27.867914; 4.82; 4.73; 4.90;-20.66;-20.67;-20.59
053.26456500;-27.85675194;z5_PAR2_1917       ;HRG14 J033303.50-275124.3;053.264565;-27.856752; 4.84; 4.60; 5.05;-17.70;-17.81;-17.45
053.29022611;-27.86151694;z5_PAR2_2482       ;HRG14 J033309.65-275141.5;053.290226;-27.861517; 4.84; 0.96; 5.10;-17.64;-17.83;-17.23
053.26992000;-27.86327000;z5_PAR2_2720       ;HRG14 J033304.78-275147.8;053.269920;-27.863270; 4.85; 4.54; 5.12;-17.49;-17.65;-17.25
053.27545194;-27.84747111;z5_PAR2_902        ;HRG14 J033306.11-275050.9;053.275452;-27.847471; 4.86; 4.66; 5.05;-18.41;-18.51;-18.24
053.27658806;-27.83686611;z5_PAR2_198        ;HRG14 J033306.38-275012.7;053.276588;-27.836866; 4.89; 4.71; 5.06;-19.08;-19.22;-18.96
053.28616000;-27.84285000;z5_PAR2_981        ;HRG14 J033308.68-275034.3;053.286160;-27.842850; 4.91; 4.44; 5.18;-17.74;-17.92;-17.54
053.26149000;-27.86565611;z5_PAR2_2968       ;HRG14 J033302.76-275156.4;053.261490;-27.865656; 4.93; 4.79; 5.09;-19.15;-19.25;-19.02
053.28130306;-27.86698694;z5_PAR2_3126       ;HRG14 J033307.51-275201.2;053.281303;-27.866987; 4.93; 0.91; 5.15;-17.25;-17.35;-16.68
053.26639611;-27.86400389;z5_PAR2_2769       ;HRG14 J033303.93-275150.4;053.266396;-27.864004; 4.96; 4.68; 5.13;-20.54;-20.58;-20.29
053.25970500;-27.84469000;z5_PAR2_669        ;HRG14 J033302.33-275040.9;053.259705;-27.844690; 4.96; 4.76; 5.07;-19.76;-19.78;-19.59
053.27221694;-27.84606194;z5_PAR2_774        ;HRG14 J033305.33-275045.8;053.272217;-27.846062; 4.98; 0.82; 5.15;-17.94;-18.12;-17.58
053.24627306;-27.86032500;z5_PAR2_2330       ;HRG14 J033259.11-275137.2;053.246273;-27.860325; 4.99; 4.60; 5.18;-17.38;-17.44;-17.06
053.26839111;-27.86045806;z5_PAR2_2257       ;HRG14 J033304.41-275137.7;053.268391;-27.860458; 5.01; 0.96; 5.51;-17.72;-18.11;-17.36
053.29023000;-27.85603000;z5_PAR2_1872       ;HRG14 J033309.66-275121.7;053.290230;-27.856030; 5.02; 0.89; 5.24;-18.29;-18.51;-17.94
053.29136306;-27.84945306;z5_PAR2_1114       ;HRG14 J033309.93-275058.0;053.291363;-27.849453; 5.04; 4.69; 5.10;-19.82;-19.83;-19.53
053.27967806;-27.84684806;z5_PAR2_848        ;HRG14 J033307.12-275048.7;053.279678;-27.846848; 5.10; 4.70; 5.33;-18.27;-18.39;-18.02
053.26822694;-27.84104000;z5_PAR2_406        ;HRG14 J033304.37-275027.7;053.268227;-27.841040; 5.16; 4.83; 5.33;-18.47;-18.57;-18.27
053.25987611;-27.85327111;z5_PAR2_1490       ;HRG14 J033302.37-275111.8;053.259876;-27.853271; 5.19; 5.00; 5.25;-19.91;-19.98;-19.84
053.26560194;-27.83779500;z5_PAR2_251        ;HRG14 J033303.74-275016.1;053.265602;-27.837795; 5.43; 1.14; 5.59;-19.22;-19.27;-18.86
053.25960500;-27.86542889;z5_PAR2_2937       ;HRG14 J033302.31-275155.5;053.259605;-27.865429; 5.47; 1.02; 5.65;-18.32;-18.51;-17.95
053.27352111;-27.85563111;z5_PAR2_1829       ;HRG14 J033305.65-275120.3;053.273521;-27.855631; 5.48; 5.32; 5.61;-18.90;-18.91;-18.76
053.26384000;-27.86984111;z5_PAR2_3391       ;HRG14 J033303.32-275211.4;053.263840;-27.869841; 5.53; 5.31; 5.70;-18.64;-18.79;-18.58
053.26717000;-27.87085194;z5_PAR2_3376       ;HRG14 J033304.12-275215.1;053.267170;-27.870852; 5.53; 5.37; 5.67;-19.65;-19.73;-19.57
053.29381889;-27.85704194;z5_PAR2_1959       ;HRG14 J033310.52-275125.4;053.293819;-27.857042; 5.58; 1.08; 5.68;-18.70;-18.82;-18.36
053.26031889;-27.84705500;z5_PAR2_808        ;HRG14 J033302.48-275049.4;053.260319;-27.847055; 5.60; 1.09; 5.68;-19.08;-19.20;-18.72
053.29878194;-27.85109694;z5_PAR2_1288       ;HRG14 J033311.71-275103.9;053.298782;-27.851097; 5.63; 1.03; 5.80;-18.22;-18.44;-17.93
053.27714194;-27.84294694;z5_PAR2_435        ;HRG14 J033306.51-275034.6;053.277142;-27.842947; 5.66; 5.47; 5.81;-19.64;-19.77;-19.54
053.27125500;-27.87703694;z5_PAR2_3794       ;HRG14 J033305.10-275237.3;053.271255;-27.877037; 5.68; 5.10; 5.88;-18.28;-18.46;-18.12
053.26963000;-27.86891194;z5_PAR2_3314       ;HRG14 J033304.71-275208.1;053.269630;-27.868912; 5.72; 5.36; 5.93;-17.91;-18.01;-17.69
053.24990806;-27.86660389;z5_PAR2_3063       ;HRG14 J033259.98-275159.8;053.249908;-27.866604; 5.89; 1.16; 6.14;-18.44;-18.77;-18.11
053.25153389;-27.85921694;z5_PAR2_2211       ;HRG14 J033300.37-275133.2;053.251534;-27.859217; 6.15; 1.19; 6.31;-18.13;-18.19;-17.62
064.14107500;-24.10145000;z5_MACS0416PAR_1009;HRG14 J041633.86-240605.2;064.141075;-24.101450; 4.34; 0.69; 5.46;-17.61;-18.17;-17.28
064.12881500;-24.10545306;z5_MACS0416PAR_1534;HRG14 J041630.92-240619.6;064.128815;-24.105453; 4.38; 0.68; 5.11;-17.62;-18.13;-17.42
064.13885500;-24.10631611;z5_MACS0416PAR_1646;HRG14 J041633.33-240622.7;064.138855;-24.106316; 4.40; 0.90; 5.07;-17.11;-17.46;-16.72
064.13499500;-24.11808611;z5_MACS0416PAR_3141;HRG14 J041632.40-240705.1;064.134995;-24.118086; 4.43; 0.67; 5.06;-17.36;-17.80;-17.08
064.13175194;-24.10062806;z5_MACS0416PAR_892 ;HRG14 J041631.62-240602.3;064.131752;-24.100628; 4.48; 0.73; 5.21;-17.95;-18.40;-17.62
064.14981111;-24.12563306;z5_MACS0416PAR_4268;HRG14 J041635.95-240732.3;064.149811;-24.125633; 4.51; 4.37; 4.64;-19.55;-19.61;-19.43
064.14672111;-24.11780389;z5_MACS0416PAR_3224;HRG14 J041635.21-240704.1;064.146721;-24.117804; 4.52; 4.03; 4.82;-18.95;-19.12;-18.75
064.14066306;-24.11500500;z5_MACS0416PAR_2893;HRG14 J041633.76-240654.0;064.140663;-24.115005; 4.53; 4.17; 4.83;-18.31;-18.49;-18.17
064.13613889;-24.09993000;z5_MACS0416PAR_784 ;HRG14 J041632.67-240559.7;064.136139;-24.099930; 4.53; 4.10; 4.89;-17.91;-18.11;-17.66
064.13504000;-24.11805000;z5_MACS0416PAR_3267;HRG14 J041632.41-240705.0;064.135040;-24.118050; 4.54; 4.14; 4.98;-18.51;-18.74;-18.31
064.14048806;-24.09786611;z5_MACS0416PAR_517 ;HRG14 J041633.72-240552.3;064.140488;-24.097866; 4.57; 0.72; 4.85;-17.88;-18.05;-17.47
064.13978611;-24.12920194;z5_MACS0416PAR_4703;HRG14 J041633.55-240745.1;064.139786;-24.129202; 4.57; 4.26; 4.83;-18.91;-19.06;-18.72
064.13751194;-24.09913611;z5_MACS0416PAR_654 ;HRG14 J041633.00-240556.9;064.137512;-24.099136; 4.58; 4.20; 4.83;-18.20;-18.30;-17.98
064.13526889;-24.10020806;z5_MACS0416PAR_804 ;HRG14 J041632.46-240600.7;064.135269;-24.100208; 4.59; 4.03; 4.81;-19.33;-19.43;-19.12
064.14045000;-24.11546694;z5_MACS0416PAR_2941;HRG14 J041633.71-240655.7;064.140450;-24.115467; 4.60; 4.33; 4.81;-18.55;-18.63;-18.39
064.14976500;-24.12737694;z5_MACS0416PAR_4511;HRG14 J041635.94-240738.6;064.149765;-24.127377; 4.60; 3.75; 4.85;-18.17;-18.18;-17.74
064.13511694;-24.10080000;z5_MACS0416PAR_899 ;HRG14 J041632.43-240602.9;064.135117;-24.100800; 4.61; 4.12; 5.02;-18.64;-18.76;-18.27
064.15618111;-24.11321306;z5_MACS0416PAR_2643;HRG14 J041637.48-240647.6;064.156181;-24.113213; 4.61; 4.40; 5.02;-19.51;-19.84;-19.44
064.14157111;-24.11580694;z5_MACS0416PAR_2978;HRG14 J041633.98-240656.9;064.141571;-24.115807; 4.63; 4.41; 4.82;-18.69;-18.71;-18.49
064.14511889;-24.13135306;z5_MACS0416PAR_4895;HRG14 J041634.83-240752.9;064.145119;-24.131353; 4.63; 1.00; 5.12;-17.45;-17.73;-17.21
064.12338306;-24.11702500;z5_MACS0416PAR_2847;HRG14 J041629.61-240701.3;064.123383;-24.117025; 4.63; 0.70; 5.14;-18.46;-18.74;-18.12
064.12855500;-24.10295694;z5_MACS0416PAR_1161;HRG14 J041630.85-240610.6;064.128555;-24.102957; 4.63; 4.19; 4.83;-18.48;-18.51;-18.15
064.14016000;-24.09737389;z5_MACS0416PAR_466 ;HRG14 J041633.64-240550.5;064.140160;-24.097374; 4.64; 4.50; 4.78;-19.81;-19.85;-19.73
064.14387500;-24.10029389;z5_MACS0416PAR_815 ;HRG14 J041634.53-240601.1;064.143875;-24.100294; 4.65; 4.01; 5.11;-18.06;-18.34;-17.78
064.14833806;-24.10446694;z5_MACS0416PAR_1421;HRG14 J041635.60-240616.1;064.148338;-24.104467; 4.66; 4.56; 4.77;-19.67;-19.75;-19.61
064.13404806;-24.12163889;z5_MACS0416PAR_3616;HRG14 J041632.17-240717.9;064.134048;-24.121639; 4.66; 4.51; 4.92;-19.68;-19.86;-19.62
064.15211500;-24.10762194;z5_MACS0416PAR_1842;HRG14 J041636.51-240627.4;064.152115;-24.107622; 4.66; 4.48; 4.96;-19.12;-19.30;-18.99
064.14124306;-24.09645806;z5_MACS0416PAR_393 ;HRG14 J041633.90-240547.3;064.141243;-24.096458; 4.67; 4.32; 4.85;-17.76;-17.83;-17.49
064.12803611;-24.10589611;z5_MACS0416PAR_1569;HRG14 J041630.73-240621.2;064.128036;-24.105896; 4.67; 4.31; 4.86;-18.80;-18.84;-18.57
064.15455611;-24.10881194;z5_MACS0416PAR_2012;HRG14 J041637.09-240631.7;064.154556;-24.108812; 4.67; 0.91; 5.07;-16.62;-16.80;-16.22
064.13757306;-24.12129194;z5_MACS0416PAR_3711;HRG14 J041633.02-240716.7;064.137573;-24.121292; 4.67; 4.11; 5.00;-18.42;-18.63;-18.19
064.14064806;-24.10908111;z5_MACS0416PAR_2258;HRG14 J041633.76-240632.7;064.140648;-24.109081; 4.69; 0.66; 5.17;-18.82;-19.16;-18.59
064.14769000;-24.10193611;z5_MACS0416PAR_1071;HRG14 J041635.45-240607.0;064.147690;-24.101936; 4.70; 4.56; 4.87;-19.02;-19.10;-18.88
064.14433306;-24.12698611;z5_MACS0416PAR_4462;HRG14 J041634.64-240737.1;064.144333;-24.126986; 4.70; 4.13; 5.17;-18.08;-18.36;-17.91
064.13544500;-24.09684611;z5_MACS0416PAR_428 ;HRG14 J041632.51-240548.6;064.135445;-24.096846; 4.71; 4.54; 4.90;-18.97;-19.03;-18.83
064.14622500;-24.09735111;z5_MACS0416PAR_469 ;HRG14 J041635.09-240550.5;064.146225;-24.097351; 4.71; 4.30; 5.04;-17.78;-18.02;-17.64
064.14820111;-24.11721194;z5_MACS0416PAR_3157;HRG14 J041635.57-240702.0;064.148201;-24.117212; 4.71; 4.46; 4.92;-18.22;-18.21;-18.00
064.15742500;-24.10653306;z5_MACS0416PAR_1665;HRG14 J041637.78-240623.5;064.157425;-24.106533; 4.71; 0.82; 4.92;-16.79;-16.91;-16.36
064.12762500;-24.12475611;z5_MACS0416PAR_4118;HRG14 J041630.63-240729.1;064.127625;-24.124756; 4.74; 4.59; 5.16;-19.36;-19.67;-19.31
064.15558611;-24.11336306;z5_MACS0416PAR_2649;HRG14 J041637.34-240648.1;064.155586;-24.113363; 4.74; 4.65; 4.90;-20.96;-21.09;-20.89
064.13772611;-24.12582806;z5_MACS0416PAR_4296;HRG14 J041633.05-240733.0;064.137726;-24.125828; 4.74; 4.32; 4.96;-17.82;-17.91;-17.58
064.13799306;-24.12877111;z5_MACS0416PAR_4657;HRG14 J041633.12-240743.6;064.137993;-24.128771; 4.76; 4.56; 4.95;-19.16;-19.23;-19.00
064.14173889;-24.10198000;z5_MACS0416PAR_1076;HRG14 J041634.02-240607.1;064.141739;-24.101980; 4.77; 0.92; 5.01;-18.62;-18.74;-18.37
064.16201000;-24.10257111;z5_MACS0416PAR_1329;HRG14 J041638.88-240609.3;064.162010;-24.102571; 4.77; 4.51; 5.03;-18.50;-18.63;-18.27
064.15175611;-24.12123694;z5_MACS0416PAR_3660;HRG14 J041636.42-240716.5;064.151756;-24.121237; 4.78; 0.97; 5.15;-18.74;-18.95;-18.43
064.12573194;-24.12756306;z5_MACS0416PAR_4518;HRG14 J041630.18-240739.2;064.125732;-24.127563; 4.79; 4.37; 5.08;-17.58;-17.64;-17.27
064.15188611;-24.11694111;z5_MACS0416PAR_3061;HRG14 J041636.45-240701.0;064.151886;-24.116941; 4.79; 4.00; 5.03;-18.98;-19.14;-18.72
064.13645194;-24.10195000;z5_MACS0416PAR_1049;HRG14 J041632.75-240607.0;064.136452;-24.101950; 4.79; 4.36; 5.02;-17.22;-17.29;-16.94
064.14683500;-24.10110111;z5_MACS0416PAR_926 ;HRG14 J041635.24-240604.0;064.146835;-24.101101; 4.80; 4.73; 4.93;-21.80;-21.93;-21.73
064.15528111;-24.11269389;z5_MACS0416PAR_2138;HRG14 J041637.27-240645.7;064.155281;-24.112694; 4.81; 4.35; 5.05;-17.93;-18.09;-17.74
064.12616694;-24.11037306;z5_MACS0416PAR_1599;HRG14 J041630.28-240637.3;064.126167;-24.110373; 4.82; 4.08; 5.04;-18.38;-18.58;-18.13
064.12233000;-24.12232806;z5_MACS0416PAR_3805;HRG14 J041629.36-240720.4;064.122330;-24.122328; 4.82; 0.93; 5.18;-18.72;-19.01;-18.49
064.13504000;-24.12781694;z5_MACS0416PAR_4550;HRG14 J041632.41-240740.1;064.135040;-24.127817; 4.84; 0.67; 5.04;-18.64;-18.89;-18.42
064.13674194;-24.09836000;z5_MACS0416PAR_571 ;HRG14 J041632.82-240554.1;064.136742;-24.098360; 4.85; 4.29; 5.16;-18.45;-18.51;-18.08
064.15596000;-24.10844389;z5_MACS0416PAR_1932;HRG14 J041637.43-240630.4;064.155960;-24.108444; 4.86; 0.96; 5.14;-18.61;-18.76;-18.16
064.15580000;-24.11819806;z5_MACS0416PAR_3320;HRG14 J041637.39-240705.5;064.155800;-24.118198; 4.87; 4.01; 5.15;-18.29;-18.56;-17.94
064.12483194;-24.11798111;z5_MACS0416PAR_3260;HRG14 J041629.96-240704.7;064.124832;-24.117981; 4.88; 4.54; 5.11;-17.95;-18.13;-17.80
064.14402000;-24.10031306;z5_MACS0416PAR_813 ;HRG14 J041634.56-240601.1;064.144020;-24.100313; 4.96; 0.89; 5.17;-18.80;-18.94;-18.42
064.12117000;-24.11395806;z5_MACS0416PAR_2670;HRG14 J041629.08-240650.3;064.121170;-24.113958; 4.99; 0.89; 5.33;-17.87;-18.20;-17.69
064.11946111;-24.11803111;z5_MACS0416PAR_3210;HRG14 J041628.67-240704.9;064.119461;-24.118031; 5.03; 4.91; 5.13;-20.48;-20.51;-20.37
064.12835694;-24.12285194;z5_MACS0416PAR_3914;HRG14 J041630.81-240722.3;064.128357;-24.122852; 5.04; 4.82; 5.23;-18.11;-18.21;-17.93
064.13479611;-24.11790111;z5_MACS0416PAR_3233;HRG14 J041632.35-240704.4;064.134796;-24.117901; 5.05; 4.72; 5.25;-18.65;-18.68;-18.36
064.14968889;-24.10577194;z5_MACS0416PAR_1573;HRG14 J041635.93-240620.8;064.149689;-24.105772; 5.06; 4.51; 5.22;-19.33;-19.40;-18.92
064.15367111;-24.10648306;z5_MACS0416PAR_1384;HRG14 J041636.88-240623.3;064.153671;-24.106483; 5.06; 3.83; 5.33;-17.99;-18.20;-17.55
064.13063806;-24.11294889;z5_MACS0416PAR_2603;HRG14 J041631.35-240646.6;064.130638;-24.112949; 5.06; 4.62; 5.26;-18.50;-18.63;-18.23
